"id","UniProt"
17263,"Q9UHD4"
17264,"O00192"
17265,"Q96QS3"
17266,"Q9Y575"
17267,"Q9ULH1"
17268,"Q9H672"
17269,"Q9H765"
17270,"Q8TDY4"
17271,"Q8WXK4"
17272,"Q8WXK3"
17273,"Q9Y5C1"
17274,"A6NL99"
17275,"P05089"
17276,"P56559"
17277,"Q92974"
17278,"Q9NVJ2"
17279,"Q14155"
17280,"Q9H2A9"
17281,"Q7L1S5"
17282,"Q9NRB3"
17283,"Q7LFX5"
17284,"Q8WUH1"
17285,"Q96MD7"
17286,"A6NGG3"
17287,"Q8NAJ2"
17288,"Q5BN46"
17289,"A6NHY6"
17290,"Q5T035"
17291,"Q5VTT2"
17292,"Q6ZV77"
17293,"Q8N9P6"
17294,"A2RU37"
17295,"Q9Y375"
17296,"Q8TBH0"
17297,"P15289"
17298,"O75838"
17299,"Q96Q77"
17300,"A0PJX0"
17301,"P51690"
17302,"Q5FYA8"
17303,"O60543"
17304,"Q9H2C2"
17305,"Q96AQ7"
17306,"Q9HBK9"
17307,"O75339"
17308,"P18440"
17309,"P11245"
17310,"Q13510"
17311,"Q9Y574"
17312,"O43150"
17313,"Q96DX5"
17314,"Q8WXI3"
17315,"Q9H1I8"
17316,"Q8N3C0"
17317,"P50553"
17318,"Q9NQ33"
17319,"Q6XD76"
17320,"Q9ULZ3"
17321,"Q9BW66"
17322,"Q15642"
17323,"Q9Y576"
17324,"Q9C0C6"
17325,"Q96Q27"
17326,"O95996"
17327,"Q8IW19"
17328,"O00203"
17329,"O14727"
17330,"P06727"
17331,"Q13794"
17332,"Q8N6S5"
17333,"Q8IWT0"
17334,"P25098"
17335,"Q7LC44"
17336,"P62330"
17337,"P18085"
17338,"A6NJG6"
17339,"Q9HCE6"
17340,"Q9NXL2"
17341,"P06276"
17342,"Q9UHD1"
17343,"Q9Y2V2"
17344,"Q9GZS9"
17345,"Q9NS84"
17346,"Q8NET6"
17347,"Q9P1U1"
17348,"Q9C0K3"
17349,"Q9P2X8"
17350,"Q9H2J1"
17351,"Q8IXQ3"
17352,"Q6ZRZ4"
17353,"Q5SZB4"
17354,"Q5T8R8"
17355,"Q96LT7"
17356,"Q9BPX5"
17357,"B1AMM8"
17358,"Q5T280"
17359,"Q92747"
17360,"A5YM69"
17361,"Q8IVW6"
17362,"Q969Q4"
17363,"P36405"
17364,"Q8NEN0"
17365,"P0C7Q2"
17366,"P52757"
17367,"Q9P291"
17368,"Q7L311"
17369,"Q6PIY5"
17370,"H3BNL8"
17371,"Q9HBZ2"
17372,"P49703"
17373,"Q7Z628"
17374,"Q0P5N6"
17375,"Q8IVW1"
17376,"Q6NXE6"
17377,"Q7L4S7"
17378,"P27540"
17379,"Q8WUD6"
17380,"P02728"
17381,"P10071"
17382,"Q9UKD1"
17383,"P60983"
17384,"Q96IJ6"
17385,"Q9P107"
17386,"Q9P2T1"
17387,"O95837"
17388,"P08754"
17389,"P63092"
17390,"P50148"
17391,"P19087"
17392,"Q9NVN8"
17393,"Q96T52"
17394,"Q96G21"
17395,"O15228"
17396,"P46926"
17397,"Q8TDQ7"
17398,"Q3T906"
17399,"Q9UJJ9"
17400,"Q9NX62"
17401,"Q96P88"
17402,"Q9P2X3"
17403,"Q08AF8"
17404,"P0CJ92"
17405,"A6NC78"
17406,"A6NMD2"
17407,"F8WBI6"
17408,"I6L899"
17409,"H3BQL2"
17410,"Q8TBA6"
17411,"Q9GZP8"
17412,"Q6PI98"
17413,"Q9BXV9"
17414,"C9JVW0"
17415,"P0DMQ5"
17416,"P48551"
17417,"Q5T7V8"
17418,"Q0VD86"
17419,"Q6DWJ6"
17420,"Q7Z601"
17421,"Q96CH1"
17422,"Q9NS66"
17423,"Q9BXC1"
17424,"P08476"
17425,"Q8TDT2"
17426,"Q6PRD1"
17427,"Q7Z3F1"
17428,"Q8NFN8"
17429,"P09529"
17430,"Q5T848"
17431,"Q9UJ42"
17432,"Q8N6U8"
17433,"O43292"
17434,"Q9ULG1"
17435,"Q9NQ84"
17436,"Q9NZD1"
17437,"Q96PE3"
17438,"Q9Y625"
17439,"Q8TDU6"
17440,"Q75QN2"
17441,"B7ZAQ6"
17442,"P51674"
17443,"Q9Y283"
17444,"A6NMK8"
17445,"O00410"
17446,"P41236"
17447,"Q9UBQ7"
17448,"Q9NZI5"
17449,"P48058"
17450,"Q9ULK0"
17451,"O43424"
17452,"Q13255"
17453,"Q15306"
17454,"A6NK06"
17455,"Q9NZN1"
17456,"Q9NP60"
17457,"P35568"
17458,"Q9Y4H2"
17459,"O14654"
17460,"P78414"
17461,"Q9BZI1"
17462,"P78415"
17463,"P78413"
17464,"P78411"
17465,"P78412"
17466,"Q96QA5"
17467,"Q14565"
17468,"Q9NPF5"
17469,"Q19T08"
17470,"Q9BQ95"
17471,"Q008S8"
17472,"Q9H8V3"
17473,"P48728"
17474,"Q8WWZ3"
17475,"Q9UNE0"
17476,"Q92838"
17477,"Q96F86"
17478,"Q92611"
17479,"P05305"
17480,"P25101"
17481,"P24530"
17482,"P68104"
17483,"P33402"
17484,"Q02153"
17485,"Q5VTE0"
17486,"Q8TB36"
17487,"P24534"
17488,"P16260"
17489,"Q99988"
17490,"P26641"
17491,"O00418"
17492,"P27539"
17493,"Q9NR23"
17494,"A6NFE3"
17495,"O75071"
17496,"Q8N7B9"
17497,"A8MWE9"
17498,"A8MZ26"
17499,"O60383"
17500,"P31150"
17501,"P50395"
17502,"Q99819"
17503,"P39905"
17504,"Q9HCC8"
17505,"Q7L5L3"
17506,"Q6W3E5"
17507,"Q8WTR4"
17508,"Q6ZNW5"
17509,"P52306"
17510,"Q8N7U6"
17511,"Q5JVL4"
17512,"A6NCL1"
17513,"Q5JPI9"
17514,"Q9H840"
17515,"P0DPD7"
17516,"P20827"
17517,"O43921"
17518,"P52797"
17519,"P52798"
17520,"Q7L5D6"
17521,"P14136"
17522,"Q5VTD9"
17523,"Q9NXC2"
17524,"Q2KHT4"
17525,"P48507"
17526,"P08263"
17527,"Q9Y6J6"
17528,"Q9P0R6"
17529,"Q9Y6H6"
17530,"Q9UIX4"
17531,"Q4AE62"
17532,"O95528"
17533,"Q86UQ5"
17534,"Q9UQ05"
17535,"Q9NS40"
17536,"P48549"
17537,"Q15842"
17538,"Q92806"
17539,"O95843"
17540,"Q6ZWJ8"
17541,"P12277"
17542,"P06732"
17543,"Q8N442"
17544,"Q96NT3"
17545,"Q8NC54"
17546,"Q3ZCU0"
17547,"P54840"
17548,"Q9H116"
17549,"Q75WM6"
17550,"Q7L7L0"
17551,"P04908"
17552,"Q6FI13"
17553,"Q8IUE6"
17554,"P0C5Z0"
17555,"Q16778"
17556,"Q68CZ6"
17557,"O94927"
17558,"Q96MM7"
17559,"Q5JVS0"
17560,"B0YJ81"
17561,"P02100"
17562,"Q8IYU2"
17563,"Q9Y450"
17564,"P49019"
17565,"O00142"
17566,"P14317"
17567,"O60741"
17568,"Q9UL51"
17569,"Q07866"
17570,"Q969S8"
17571,"Q96G42"
17572,"Q9BY41"
17573,"Q8N7A1"
17574,"Q7Z4V5"
17575,"Q13118"
17576,"Q08623"
17577,"Q8TD94"
17578,"Q9BXK1"
17579,"Q9Y5W3"
17580,"A8MVW5"
17581,"Q14CZ8"
17582,"Q9UQL6"
17583,"Q9H583"
17584,"Q7Z4Q2"
17585,"Q8NG08"
17586,"Q8NB37"
17587,"Q4V326"
17588,"Q13065"
17589,"Q13070"
17590,"Q6PIY7"
17591,"P04062"
17592,"P0CG08"
17593,"Q14653"
17594,"P09210"
17595,"Q8TDB8"
17596,"Q9NYZ3"
17597,"Q96L42"
17598,"Q9NYG8"
17599,"Q9Y2U2"
17600,"P16402"
17601,"P10412"
17602,"P16401"
17603,"P16403"
17604,"Q4G0G2"
17605,"Q53T59"
17606,"Q8IZA3"
17607,"Q96QV6"
17608,"Q6PII5"
17609,"Q8IZP7"
17610,"Q96CS2"
17611,"Q6Y1H2"
17612,"P68871"
17613,"Q5VWC8"
17614,"Q99075"
17615,"Q6B0K9"
17616,"Q9BXC0"
17617,"Q6ZMI3"
17618,"Q92990"
17619,"Q92643"
17620,"P14770"
17621,"P49895"
17622,"Q92813"
17623,"O94829"
17624,"Q16099"
17625,"Q16478"
17626,"Q7Z2K8"
17627,"O60269"
17628,"A4D1Z8"
17629,"Q9Y3R0"
17630,"P39086"
17631,"Q9H2U2"
17632,"Q8IUY3"
17633,"P43250"
17634,"Q8WTQ7"
17635,"P0CAP2"
17636,"Q9BUE6"
17637,"P56915"
17638,"P49841"
17639,"O15217"
17640,"Q8IYK4"
17641,"Q9ULD8"
17642,"Q969Y2"
17643,"Q8WW33"
17644,"O95069"
17645,"O14649"
17646,"O95279"
17647,"O15554"
17648,"O43526"
17649,"Q9UMX6"
17650,"Q9Y2T3"
17651,"Q53RY4"
17652,"P43080"
17653,"P0C0S8"
17654,"Q9P0M6"
17655,"Q96KK5"
17656,"Q99878"
17657,"Q86VQ1"
17658,"Q04446"
17659,"Q8IW92"
17660,"Q8IVS8"
17661,"P48060"
17662,"P0CG29"
17663,"Q7RTV2"
17664,"A0A1W2PR19"
17665,"Q9H4S2"
17666,"Q9H4Y5"
17667,"Q9UHL9"
17668,"O95259"
17669,"Q9UGQ3"
17670,"Q6PXP3"
17671,"O00178"
17672,"Q9H1H1"
17673,"Q9H252"
17674,"Q9Y257"
17675,"Q9HB15"
17676,"Q7Z418"
17677,"P51787"
17678,"Q02846"
17679,"Q14681"
17680,"Q8WVF5"
17681,"Q96MP8"
17682,"Q6ZWB6"
17683,"Q7Z2Y8"
17684,"P30085"
17685,"P07305"
17686,"Q02539"
17687,"O14756"
17688,"Q8N371"
17689,"Q71UI9"
17690,"Q6DN03"
17691,"Q6DRA6"
17692,"O75367"
17693,"Q15726"
17694,"Q96MB7"
17695,"P15104"
17696,"O15397"
17697,"Q96P70"
17698,"Q6NXS1"
17699,"O14990"
17700,"Q96PQ5"
17701,"Q9H8X2"
17702,"Q9Y573"
17703,"Q8IWB1"
17704,"P42262"
17705,"P42263"
17706,"Q13002"
17707,"P32298"
17708,"Q13003"
17709,"Q14416"
17710,"Q14833"
17711,"P41594"
17712,"Q15181"
17713,"Q14831"
17714,"O00222"
17715,"Q4G1C9"
17716,"P30550"
17717,"Q92985"
17718,"Q02556"
17719,"Q00978"
17720,"A1A4Y4"
17721,"Q8WZA9"
17722,"Q9BYG8"
17723,"Q86U28"
17724,"P57764"
17725,"O60443"
17726,"Q14687"
17727,"Q6UXU4"
17728,"P49840"
17729,"Q9UK17"
17730,"Q03013"
17731,"P46439"
17732,"P0CG30"
17733,"Q8WWG9"
17734,"Q8TAE7"
17735,"Q8TDN1"
17736,"A4D1E9"
17737,"Q92952"
17738,"Q02747"
17739,"Q16661"
17740,"Q9H478"
17741,"P51841"
17742,"P12532"
17743,"Q9NXV2"
17744,"Q8NC69"
17745,"Q8N7I0"
17746,"A0A096LPI5"
17747,"Q96GX5"
17748,"Q4G148"
17749,"A0PJZ3"
17750,"P13807"
17751,"Q9UJ96"
17752,"P11166"
17753,"O43824"
17754,"Q8NCM2"
17755,"P11168"
17756,"P22732"
17757,"Q9H427"
17758,"Q9UGI6"
17759,"Q93077"
17760,"P20671"
17761,"P16104"
17762,"Q16777"
17763,"Q9BTM1"
17764,"Q5QNW6"
17765,"P84243"
17766,"P0DPK2"
17767,"O60243"
17768,"P08631"
17769,"P10721"
17770,"Q9Y3Q4"
17771,"A0A0A0MT89"
17772,"Q16836"
17773,"Q8N5S9"
17774,"P51610"
17775,"Q8NEE0"
17776,"Q8TBB5"
17777,"Q8NEP7"
17778,"Q9Y3E1"
17779,"Q9H0R4"
17780,"Q9UIH9"
17781,"O15379"
17782,"P42858"
17783,"Q13887"
17784,"P42694"
17785,"P22557"
17786,"Q8IZD2"
17787,"O76087"
17788,"O60755"
17789,"Q9BWX5"
17790,"Q8WUU5"
17791,"O43716"
17792,"Q8NEA6"
17793,"P10070"
17794,"P32189"
17795,"P47871"
17796,"P01275"
17797,"Q6P9A2"
17798,"P02729"
17799,"O00505"
17800,"A0A0U1RQE8"
17801,"P46976"
17802,"Q49A26"
17803,"Q8WU03"
17804,"Q9Y692"
17805,"Q04609"
17806,"Q6ZQN5"
17807,"O43559"
17808,"Q68CZ1"
17809,"P22083"
17810,"Q9NXK8"
17811,"Q11130"
17812,"Q3SYB3"
17813,"Q9ULW2"
17814,"P58550"
17815,"O15117"
17816,"O95479"
17817,"Q9NQR9"
17818,"P11413"
17819,"O14556"
17820,"P80404"
17821,"Q10471"
17822,"Q14697"
17823,"Q8N292"
17824,"Q9NY28"
17825,"Q9HCQ5"
17826,"Q16775"
17827,"P23415"
17828,"Q86SX6"
17829,"Q5JXX5"
17830,"A6NH11"
17831,"Q7Z4T8"
17832,"P14314"
17833,"P52292"
17834,"Q969I3"
17835,"Q5SZD4"
17836,"Q9Y5P6"
17837,"Q99445"
17838,"Q03113"
17839,"P63096"
17840,"P09471"
17841,"O95467"
17842,"Q8N0V5"
17843,"Q08378"
17844,"Q92805"
17845,"Q5T6J7"
17846,"Q86XS8"
17847,"P80217"
17848,"Q9C086"
17849,"Q8NBZ0"
17850,"Q3T8J9"
17851,"Q6ZVE7"
17852,"Q3KP66"
17853,"Q9H8Y8"
17854,"Q9NPR9"
17855,"Q8IX06"
17856,"Q8IZ08"
17857,"Q16538"
17858,"P51810"
17859,"Q8TDV2"
17860,"O14626"
17861,"Q8NGU9"
17862,"Q6NV75"
17863,"Q86V85"
17864,"O15218"
17865,"Q5UAW9"
17866,"Q6UWK7"
17867,"Q96EL1"
17868,"Q9NTI7"
17869,"P55259"
17870,"Q8IU57"
17871,"O95050"
17872,"Q8NBF1"
17873,"P08151"
17874,"A7E2F4"
17875,"A8MQT2"
17876,"A6NN73"
17877,"Q0D2H9"
17878,"H3BSY2"
17879,"Q17R60"
17880,"Q08379"
17881,"Q7Z5G4"
17882,"Q14789"
17883,"O00461"
17884,"P01148"
17885,"Q8NBJ4"
17886,"Q9H4A6"
17887,"O43555"
17888,"Q53TQ3"
17889,"Q8NI35"
17890,"O95249"
17891,"P17181"
17892,"O14653"
17893,"Q9HD26"
17894,"Q9Y3E0"
17895,"Q9BQQ3"
17896,"Q96P66"
17897,"Q5VW38"
17898,"Q9NQS7"
17899,"Q8TDV5"
17900,"Q9UNW8"
17901,"P05111"
17902,"Q7Z602"
17903,"Q86SP6"
17904,"Q8TDV0"
17905,"Q14439"
17906,"P32249"
17907,"P55103"
17908,"P58166"
17909,"P07359"
17910,"P13224"
17911,"Q9HCL2"
17912,"Q6NUI2"
17913,"Q8N158"
17914,"Q53EU6"
17915,"O75487"
17916,"Q9NZH0"
17917,"Q86UL3"
17918,"Q9HC44"
17919,"Q8N335"
17920,"P49441"
17921,"Q1MX18"
17922,"O15503"
17923,"P21695"
17924,"Q9Y5Q6"
17925,"Q6ZSG2"
17926,"P01308"
17927,"Q5TA45"
17928,"P43304"
17929,"Q86YW7"
17930,"P07476"
17931,"Q92917"
17932,"P55073"
17933,"P61925"
17934,"Q9Y2B9"
17935,"Q8NFU5"
17936,"Q9UI26"
17937,"Q8TEX9"
17938,"O95373"
17939,"Q06547"
17940,"O95177"
17941,"Q13480"
17942,"Q99501"
17943,"Q6ZQY3"
17944,"P62683"
17945,"Q9HDB9"
17946,"O43603"
17947,"Q53GS7"
17948,"O60565"
17949,"Q4ZG55"
17950,"Q9H772"
17951,"Q8TE85"
17952,"P42261"
17953,"P05154"
17954,"Q6ISB3"
17955,"Q6ZVF9"
17956,"Q9C0E4"
17957,"P34947"
17958,"Q96HH9"
17959,"Q14832"
17960,"O15303"
17961,"P10914"
17962,"P14316"
17963,"Q13568"
17964,"O14896"
17965,"Q8TAX9"
17966,"P48506"
17967,"O15499"
17968,"P00390"
17969,"P21266"
17970,"P30711"
17971,"Q92896"
17972,"Q9UJ90"
17973,"Q9H3M0"
17974,"Q12809"
17975,"Q8N3Z3"
17976,"P48048"
17977,"P48544"
17978,"P49915"
17979,"Q9NPC2"
17980,"P57789"
17981,"Q9HB14"
17982,"Q96T55"
17983,"Q9H2S1"
17984,"Q8WWB7"
17985,"Q9NPH2"
17986,"Q99795"
17987,"Q8IXQ4"
17988,"O95872"
17989,"P35052"
17990,"P51654"
17991,"P78333"
17992,"Q5T6X5"
17993,"Q9BT40"
17994,"Q9Y581"
17995,"Q96T92"
17996,"F8WCM5"
17997,"Q9NVR2"
17998,"Q96CB8"
17999,"Q9NVM9"
18000,"Q96SY0"
18001,"Q8N201"
18002,"Q9H0H0"
18003,"Q68E01"
18004,"Q96HW7"
18005,"Q6P9B9"
18006,"Q9NVH2"
18007,"Q9NV88"
18008,"Q99527"
18009,"Q9ULD6"
18010,"Q96T91"
18011,"Q13491"
18012,"Q9C010"
18013,"P15382"
18014,"P78417"
18015,"Q9Y2Q3"
18016,"Q9BZM3"
18017,"P09488"
18018,"P28161"
18019,"P78347"
18020,"Q6EKJ0"
18021,"Q9Y223"
18022,"Q7Z3D6"
18023,"P14672"
18024,"P34896"
18025,"A9QM74"
18026,"Q14974"
18027,"Q96IK5"
18028,"Q8NEA9"
18029,"P12268"
18030,"O60234"
18031,"Q96LU5"
18032,"Q9BVP2"
18033,"P22749"
18034,"Q14749"
18035,"Q12967"
18036,"P15586"
18037,"P29218"
18038,"O14732"
18039,"P30968"
18040,"Q9H2G9"
18041,"Q9NYA3"
18042,"A6NDN3"
18043,"A6NDK9"
18044,"P0CG33"
18045,"Q2TAP0"
18046,"D6RF30"
18047,"A6NCC3"
18048,"H3BV12"
18049,"H3BPF8"
18050,"Q13439"
18051,"Q9BZV3"
18052,"O15327"
18053,"Q9NPB8"
18054,"Q86WP2"
18055,"Q9NRR6"
18056,"Q9Y5U4"
18057,"P51460"
18058,"Q14641"
18059,"Q01101"
18060,"P14616"
18061,"P06213"
18062,"Q2T9L4"
18063,"Q5JSJ4"
18064,"Q9UL03"
18065,"O75311"
18066,"P48167"
18067,"Q86SR1"
18068,"Q8NCW6"
18069,"Q8IUC8"
18070,"Q8N3T1"
18071,"Q8N428"
18072,"Q6IB77"
18073,"O00629"
18074,"P52294"
18075,"O15131"
18076,"O60684"
18077,"P34897"
18078,"O15488"
18079,"O60547"
18080,"P20839"
18081,"P36959"
18082,"P29992"
18083,"Q14344"
18084,"P04899"
18085,"P30679"
18086,"Q96EK6"
18087,"P38405"
18088,"Q5JWF2"
18089,"P11488"
18090,"A8MTJ3"
18091,"P36915"
18092,"P19086"
18093,"Q9BYB4"
18094,"O14775"
18095,"Q9NV31"
18096,"P25089"
18097,"Q16658"
18098,"Q6IN97"
18099,"Q14CM0"
18100,"O95954"
18101,"Q8N0W3"
18102,"Q9H0Q3"
18103,"O60478"
18104,"O75293"
18105,"Q8TET4"
18106,"P23769"
18107,"O60861"
18108,"Q9UBC7"
18109,"P61952"
18110,"Q9P2W3"
18111,"P59768"
18112,"Q9UK08"
18113,"Q9H0R5"
18114,"Q6ZN66"
18115,"Q8N8V2"
18116,"Q8WUF5"
18117,"B1ANH7"
18118,"P08833"
18119,"P18065"
18120,"P17936"
18121,"P22692"
18122,"P24593"
18123,"P24592"
18124,"Q16270"
18125,"Q8WX77"
18126,"Q9P2D0"
18127,"P05155"
18128,"Q8NDH6"
18129,"Q05084"
18130,"P20810"
18131,"P05362"
18132,"P13598"
18133,"P32942"
18134,"Q14773"
18135,"Q9UMF0"
18136,"O75899"
18137,"P62684"
18138,"Q01415"
18139,"P63145"
18140,"P41250"
18141,"P50440"
18142,"Q8NCI6"
18143,"P01215"
18144,"P43220"
18145,"O95838"
18146,"P06028"
18147,"P04921"
18148,"Q14410"
18149,"Q14409"
18150,"Q9H4A5"
18151,"P02724"
18152,"P15421"
18153,"Q6ZS86"
18154,"P35754"
18155,"Q9NS18"
18156,"O76003"
18157,"O94925"
18158,"Q9UI32"
18159,"Q96FL9"
18160,"P59646"
18161,"Q9UN86"
18162,"Q9BQS8"
18163,"Q9H3Q3"
18164,"P57057"
18165,"Q9UBS5"
18166,"P07902"
18167,"Q13068"
18168,"Q7Z7M9"
18169,"Q8NCL4"
18170,"Q9NY12"
18171,"P34059"
18172,"Q9H0R6"
18173,"P50151"
18174,"Q9UBI6"
18175,"A0A1W2PPG7"
18176,"P63215"
18177,"P50150"
18178,"P63218"
18179,"P32455"
18180,"P32456"
18181,"Q96PP9"
18182,"Q96PP8"
18183,"P10997"
18184,"Q4G0N0"
18185,"Q14390"
18186,"Q6Y7W6"
18187,"P50213"
18188,"O43837"
18189,"P51553"
18190,"O75874"
18191,"P48735"
18192,"Q9UBU3"
18193,"Q9H1C3"
18194,"Q8IVK1"
18195,"Q9H093"
18196,"Q7Z417"
18197,"Q14980"
18198,"Q93086"
18199,"O15547"
18200,"Q8NBR0"
18201,"Q15102"
18202,"Q3MJ16"
18203,"P04054"
18204,"Q9UQ80"
18205,"Q92569"
18206,"O15496"
18207,"Q9H361"
18208,"Q96DU9"
18209,"P01298"
18210,"O14832"
18211,"Q9ULR5"
18212,"Q9H074"
18213,"O96013"
18214,"Q9NQU5"
18215,"A0A075B759"
18216,"P0DN37"
18217,"Q9NP74"
18218,"Q5QFB9"
18219,"Q96QZ0"
18220,"Q6QHF9"
18221,"Q4VXU2"
18222,"Q9H999"
18223,"Q6ZVX9"
18224,"Q8IY49"
18225,"Q9NR21"
18226,"O43316"
18227,"Q9HBI0"
18228,"Q06710"
18229,"Q96RG2"
18230,"Q9BXS6"
18231,"Q96RC9"
18232,"Q8NGM9"
18233,"Q15617"
18234,"Q8NGP2"
18235,"Q9Y619"
18236,"Q9BXI2"
18237,"Q8IV42"
18238,"O43913"
18239,"Q9NZ20"
18240,"Q9BRP4"
18241,"Q96C36"
18242,"Q9BZM2"
18243,"Q15004"
18244,"Q8N7H5"
18245,"Q96GU1"
18246,"Q13153"
18247,"Q13177"
18248,"O75914"
18249,"Q9BPZ3"
18250,"A6NDB9"
18251,"Q6UXH9"
18252,"Q504Q3"
18253,"Q58A45"
18254,"P30566"
18255,"P31939"
18256,"Q96RD7"
18257,"Q5JQF8"
18258,"Q8TEW8"
18259,"Q15546"
18260,"Q8TB37"
18261,"O60285"
18262,"P04001"
18263,"Q96CV9"
18264,"O14718"
18265,"P30953"
18266,"O43749"
18267,"Q96R84"
18268,"Q8NGS2"
18269,"Q9Y585"
18270,"Q8NH94"
18271,"Q8NGR5"
18272,"Q9GZK4"
18273,"Q8NH06"
18274,"Q8NGQ1"
18275,"Q96RA2"
18276,"Q8NGE9"
18277,"Q8NG99"
18278,"Q96SN7"
18279,"Q9BRQ5"
18280,"Q8NGG7"
18281,"Q8WZ84"
18282,"Q8NGG1"
18283,"Q9Y5N6"
18284,"Q9UJX0"
18285,"Q9BXW6"
18286,"Q9H1P3"
18287,"Q86UW2"
18288,"Q86WC4"
18289,"P00480"
18290,"P25105"
18291,"A6NHN0"
18292,"Q7RTS5"
18293,"Q9NRC9"
18294,"Q8NHW6"
18295,"Q9UKA9"
18296,"Q5XKR4"
18297,"Q7L8S5"
18298,"Q8N6M0"
18299,"Q8TE49"
18300,"Q6GQQ9"
18301,"Q7RTZ1"
18302,"O75127"
18303,"Q5VV17"
18304,"O43614"
18305,"Q9BRP0"
18306,"Q6IE36"
18307,"Q96HP4"
18308,"E9PB15"
18309,"Q9Y3E5"
18310,"Q9H244"
18311,"P56373"
18312,"Q99571"
18313,"Q96A73"
18314,"Q99572"
18315,"P47900"
18316,"P41231"
18317,"Q7Z4N8"
18318,"Q15077"
18319,"Q06416"
18320,"P04637"
18321,"O15350"
18322,"P14555"
18323,"Q8IVD9"
18324,"A6NF83"
18325,"Q8NGG8"
18326,"Q8NGG6"
18327,"Q9GZM6"
18328,"Q8N162"
18329,"Q8N146"
18330,"Q9Y3B8"
18331,"Q53H96"
18332,"P27986"
18333,"Q9H3D4"
18334,"Q68DD2"
18335,"P39877"
18336,"P32322"
18337,"Q9NZK7"
18338,"Q9BY11"
18339,"Q9UNF0"
18340,"Q6TGC4"
18341,"Q9BSG0"
18342,"P09466"
18343,"Q7Z2X7"
18344,"Q9BTK6"
18345,"P05120"
18346,"Q8NC51"
18347,"P0DN26"
18348,"A0A075B767"
18349,"Q86YC2"
18350,"O75781"
18351,"Q8WX93"
18352,"Q8IXS6"
18353,"O15504"
18354,"Q9H208"
18355,"P58181"
18356,"Q8NGE5"
18357,"Q9BVL2"
18358,"Q8NH81"
18359,"Q8NGA6"
18360,"P30954"
18361,"P37198"
18362,"Q9BW27"
18363,"Q99567"
18364,"Q8N1F7"
18365,"P52948"
18366,"Q14691"
18367,"O15294"
18368,"P11464"
18369,"Q8WWZ8"
18370,"Q9UQ74"
18371,"O75475"
18372,"A6NGQ2"
18373,"O60313"
18374,"Q86WS3"
18375,"Q9H6K4"
18376,"O95456"
18377,"Q969U7"
18378,"O60890"
18379,"Q9H1Y3"
18380,"Q9UHM6"
18381,"P49810"
18382,"Q8WXF1"
18383,"P11686"
18384,"Q6PGN9"
18385,"P41143"
18386,"P41145"
18387,"P41146"
18388,"P0DN77"
18389,"P0DN78"
18390,"P04000"
18391,"Q9UBM4"
18392,"Q8NGS0"
18393,"O95918"
18394,"Q9GZK6"
18395,"O76002"
18396,"O76001"
18397,"Q8NGT1"
18398,"Q8NG80"
18399,"Q8N349"
18400,"A3KFT3"
18401,"O95047"
18402,"Q96R48"
18403,"Q8NH03"
18404,"Q6IEZ7"
18405,"P59922"
18406,"O95371"
18407,"Q8NHB1"
18408,"Q96R30"
18409,"Q9Y3N9"
18410,"Q7Z3T1"
18411,"A6NFC9"
18412,"O95006"
18413,"Q8NGZ4"
18414,"P47881"
18415,"Q8NH83"
18416,"Q8NGF8"
18417,"P47883"
18418,"Q8NH72"
18419,"Q96R67"
18420,"Q8NGP0"
18421,"Q8NGM1"
18422,"Q15615"
18423,"Q8NGE8"
18424,"Q8NGI4"
18425,"Q8NGC2"
18426,"Q96R69"
18427,"Q8NGB9"
18428,"Q96R72"
18429,"Q8NGD5"
18430,"Q8NH41"
18431,"Q8NGC6"
18432,"Q8NH43"
18433,"Q8NGB6"
18434,"Q8NGD1"
18435,"Q8IXE1"
18436,"P0C623"
18437,"Q8NGB4"
18438,"Q8NH49"
18439,"Q8NGI9"
18440,"Q8NH48"
18441,"O95221"
18442,"A6NKK0"
18443,"Q8NGV7"
18444,"P0DN80"
18445,"Q8NH18"
18446,"A6NMS3"
18447,"Q8NGL2"
18448,"Q8NGL0"
18449,"Q8NGP3"
18450,"Q6IEU7"
18451,"Q8WZ94"
18452,"Q8NG75"
18453,"O95222"
18454,"O95007"
18455,"Q8NGW1"
18456,"Q9NZP0"
18457,"Q8NGE1"
18458,"A6NF89"
18459,"Q8NGY2"
18460,"Q8NGM8"
18461,"Q8NGG0"
18462,"Q8NGQ2"
18463,"Q8NH40"
18464,"Q8NH09"
18465,"Q8NH10"
18466,"Q15622"
18467,"O76100"
18468,"Q8NGU2"
18469,"Q8NH87"
18470,"Q8NGE7"
18471,"Q8NGQ5"
18472,"Q8NG95"
18473,"O43929"
18474,"Q9BQG2"
18475,"P19338"
18476,"Q8WV74"
18477,"Q9BW91"
18478,"Q13415"
18479,"Q8IYS5"
18480,"Q8WVF1"
18481,"Q9NX31"
18482,"Q9NPF4"
18483,"Q9Y236"
18484,"A0A2R8Y4Y8"
18485,"Q9H0X9"
18486,"Q9BZF3"
18487,"Q86UW1"
18488,"P61366"
18489,"Q6UWS5"
18490,"Q6ZRI0"
18491,"Q7RTS6"
18492,"Q7RTW8"
18493,"Q8WZ82"
18494,"Q14761"
18495,"Q12889"
18496,"Q01804"
18497,"Q6IE37"
18498,"Q8TDS5"
18499,"P32242"
18500,"P14920"
18501,"P60484"
18502,"Q96HA1"
18503,"A8CG34"
18504,"A6NNC1"
